Timestamp,FlexL,AbducL,FlexR,AbducR
997.859900,-15.675790,15.675790,64.548380,64.548380
997.895100,-15.451040,15.451040,63.889800,63.889800
997.927700,-15.478890,15.478890,63.408130,63.408130
997.960700,-15.381400,15.381400,64.648510,64.648510
997.995700,-15.273810,15.273810,64.175260,64.175260
998.028400,-15.526560,15.526560,63.987400,63.987400
998.061900,-15.382560,15.382560,63.856160,63.856160
998.094700,-15.405310,15.405310,63.903520,63.903520
998.129800,-15.431700,15.431700,64.896840,64.896840
998.162200,-15.370860,15.370860,64.587910,64.587910
998.193800,-15.293980,15.293980,64.831820,64.831820
998.229200,-15.592570,15.592570,65.504360,65.504360
998.261600,-15.721840,15.721840,64.385780,64.385780
998.295600,-15.441070,15.441070,64.422200,64.422200
998.328100,-15.590140,15.590140,64.733500,64.733500
998.361400,-15.572490,15.572490,63.699790,63.699790
998.393900,-15.533680,15.533680,63.973180,63.973180
998.428100,-15.518330,15.518330,64.572420,64.572420
998.463300,-15.354650,15.354650,64.191990,64.191990
998.496800,-15.096090,15.096090,63.502090,63.502090
998.529800,-15.807530,15.807530,63.892920,63.892920
998.562300,-15.653160,15.653160,63.401090,63.401090
998.594800,-15.050540,15.050540,64.304730,64.304730
998.629400,-15.264510,15.264510,64.536600,64.536600
998.660900,-15.889410,15.889410,63.495950,63.495950
998.694000,-15.512420,15.512420,65.065490,65.065490
998.729100,-15.557020,15.557020,66.131010,66.131010
998.761200,-15.394250,15.394250,64.292600,64.292600
998.796700,-15.391970,15.391970,64.295060,64.295060
998.829800,-15.533090,15.533090,65.874650,65.874650
998.861600,-15.672570,15.672570,64.796010,64.796010
998.896900,-15.095130,15.095130,65.380570,65.380570
998.930100,-15.137970,15.137970,66.438410,66.438410
998.963300,-15.320460,15.320460,67.075520,67.075520
998.996200,-15.444640,15.444640,69.260260,69.260260
999.029400,-15.907260,15.907260,70.093230,70.093230
999.063000,-16.062950,16.062950,70.846310,70.846310
999.095300,-16.815510,16.815510,72.001720,72.001720
999.129700,-16.969700,16.969700,72.978440,72.978440
999.160900,-16.359060,16.359060,76.844400,76.844400
999.196200,-16.939930,16.939930,80.297240,80.297240
999.228300,-17.890760,17.890760,82.961170,82.961170
999.261200,-17.841380,17.841380,84.132970,84.132970
999.295800,-18.106650,18.106650,84.548610,84.548610
999.328200,-19.508750,19.508750,87.332270,87.332270
999.360500,-19.483560,19.483560,87.848150,87.848150
999.393600,19.207740,19.207740,88.625170,88.625170
999.429100,18.388510,18.388510,90.091350,90.091350
999.461900,18.399780,18.399780,90.238930,90.238930
999.495300,18.365520,18.365520,89.302240,89.302240
999.529500,18.184830,18.184830,90.425640,90.425640
999.561300,18.145070,18.145070,89.983060,89.983060
999.595800,18.239070,18.239070,90.307740,90.307740
999.627800,18.224120,18.224120,90.318910,90.318910
999.661300,17.771060,17.771060,91.418420,91.418420
999.694400,18.082860,18.082860,91.416930,91.416930
999.729900,17.665160,17.665160,91.602860,91.602860
999.761700,17.658600,17.658600,91.616480,91.616480
999.794600,17.396770,17.396770,91.791260,91.791260
999.827000,17.371780,17.371780,91.849620,91.849620
999.862300,17.371460,17.371460,91.850120,91.850120
999.894300,17.345140,17.345140,91.877000,91.877000
999.927400,17.251120,17.251120,91.910430,91.910430
999.963100,17.373930,17.373930,93.281590,93.281590
999.995100,17.373380,17.373380,93.282190,93.282190
1000.028000,17.926290,17.926290,93.610660,93.610660
1000.062000,17.770500,17.770500,93.816760,93.816760
1000.094000,17.747380,17.747380,93.103290,93.103290
1000.128000,18.177090,18.177090,93.219990,93.219990
1000.162000,17.587900,17.587900,93.760910,93.760910
1000.196000,17.138480,17.138480,93.336920,93.336920
1000.228000,16.802490,16.802490,92.399850,92.399850
1000.263000,16.714180,16.714180,92.992920,92.992920
1000.296000,16.319500,16.319500,93.442940,93.442940
1000.330000,-17.111130,17.111130,92.655360,92.655360
1000.363000,16.164320,16.164320,91.958470,91.958470
1000.394000,16.297160,16.297160,91.307740,91.307740
1000.428000,16.981010,16.981010,90.463550,90.463550
1000.463000,16.682410,16.682410,90.984380,90.984380
1000.494000,17.527330,17.527330,90.643630,90.643630
1000.529000,18.117080,18.117080,91.450470,91.450470
1000.561000,17.930250,17.930250,91.344770,91.344770
1000.596000,17.659270,17.659270,90.984930,90.984930
1000.627000,16.842920,16.842920,90.798560,90.798560
1000.663000,16.597200,16.597200,89.462860,89.462860
1000.696000,17.370650,17.370650,89.322120,89.322120
1000.728000,17.313170,17.313170,87.795920,87.795920
1000.763000,16.999240,16.999240,87.700240,87.700240
1000.795000,16.791620,16.791620,87.492250,87.492250
1000.830000,17.204210,17.204210,88.365430,88.365430
1000.863000,17.192960,17.192960,88.385200,88.385200
1000.897000,16.858510,16.858510,87.758670,87.758670
1000.930000,17.181450,17.181450,88.919040,88.919040
1000.961000,16.814110,16.814110,88.458240,88.458240
1000.995000,16.841200,16.841200,88.555530,88.555530
1001.030000,16.811420,16.811420,87.604680,87.604680
1001.061000,16.848420,16.848420,87.929770,87.929770
1001.094000,17.450870,17.450870,84.959830,84.959830
1001.129000,17.453490,17.453490,86.283910,86.283910
1001.161000,17.043030,17.043030,85.334300,85.334300
1001.195000,18.239860,18.239860,84.462870,84.462870
1001.230000,17.234160,17.234160,85.711750,85.711750
1001.261000,17.234200,17.234200,85.723590,85.723590
1001.295000,17.262500,17.262500,85.749920,85.749920
1001.328000,17.268370,17.268370,85.070280,85.070280
1001.363000,17.114230,17.114230,84.597760,84.597760
1001.395000,17.182800,17.182800,83.690030,83.690030
1001.430000,17.341560,17.341560,82.796710,82.796710
1001.461000,16.695990,16.695990,83.514150,83.514150
1001.497000,17.167670,17.167670,84.230270,84.230270
1001.528000,17.569500,17.569500,83.319350,83.319350
1001.561000,17.472740,17.472740,83.299380,83.299380
1001.595000,17.475110,17.475110,83.287440,83.287440
1001.628000,17.226430,17.226430,83.024520,83.024520
1001.663000,17.306180,17.306180,81.878010,81.878010
1001.694000,17.282800,17.282800,81.837170,81.837170
1001.729000,17.279230,17.279230,81.829910,81.829910
1001.763000,17.255580,17.255580,81.988570,81.988570
1001.794000,17.156110,17.156110,82.050940,82.050940
1001.829000,16.985730,16.985730,81.942880,81.942880
1001.864000,16.974260,16.974260,82.357240,82.357240
1001.895000,17.086210,17.086210,81.691530,81.691530
1001.930000,16.960480,16.960480,81.722660,81.722660
1001.962000,17.311980,17.311980,81.488550,81.488550
1001.997000,17.160040,17.160040,81.360440,81.360440
1002.029000,17.269710,17.269710,81.364170,81.364170
1002.063000,17.135580,17.135580,81.296340,81.296340
1002.096000,17.132910,17.132910,81.320400,81.320400
1002.127000,17.694130,17.694130,81.269920,81.269920
1002.162000,17.178580,17.178580,81.684450,81.684450
1002.196000,17.006250,17.006250,81.761340,81.761340
1002.230000,17.278360,17.278360,81.365280,81.365280
1002.262000,16.956440,16.956440,81.339530,81.339530
1002.297000,16.565120,16.565120,81.077820,81.077820
1002.329000,16.763750,16.763750,81.431880,81.431880
1002.361000,16.610790,16.610790,81.233450,81.233450
1002.396000,16.425210,16.425210,80.695230,80.695230
1002.428000,16.637460,16.637460,79.939280,79.939280
1002.462000,16.390320,16.390320,80.701000,80.701000
1002.496000,16.450240,16.450240,79.991720,79.991720
1002.529000,16.438360,16.438360,79.917100,79.917100
1002.563000,16.436140,16.436140,79.911600,79.911600
1002.597000,16.699740,16.699740,78.614940,78.614940
1002.629000,16.523420,16.523420,77.905580,77.905580
1002.662000,16.480750,16.480750,78.077070,78.077070
1002.694000,16.480670,16.480670,78.077310,78.077310
1002.729000,16.696020,16.696020,77.980890,77.980890
1002.762000,16.695930,16.695930,77.943150,77.943150
1002.796000,16.731890,16.731890,77.747990,77.747990
1002.829000,16.731290,16.731290,77.715970,77.715970
1002.864000,16.731290,16.731290,77.715970,77.715970
1002.895000,16.086270,16.086270,75.918550,75.918550
1002.930000,15.753970,15.753970,75.374840,75.374840
1002.962000,16.461480,16.461480,75.064190,75.064190
1002.996000,16.591410,16.591410,74.308470,74.308470
1003.030000,16.633660,16.633660,73.769980,73.769980
1003.061000,16.659440,16.659440,72.718730,72.718730
1003.096000,16.762700,16.762700,73.410990,73.410990
1003.129000,16.519060,16.519060,73.079700,73.079700
1003.164000,16.201890,16.201890,72.205410,72.205410
1003.196000,16.489410,16.489410,72.191280,72.191280
1003.231000,16.777470,16.777470,71.315800,71.315800
1003.262000,16.752040,16.752040,71.215750,71.215750
1003.298000,17.014170,17.014170,69.703620,69.703620
1003.331000,17.158920,17.158920,69.658530,69.658530
1003.363000,17.387580,17.387580,69.553980,69.553980
1003.395000,16.328480,16.328480,69.996120,69.996120
1003.428000,16.469490,16.469490,70.629140,70.629140
1003.462000,16.501340,16.501340,69.984630,69.984630
1003.497000,16.382570,16.382570,69.144900,69.144900
1003.529000,16.496910,16.496910,67.941570,67.941570
1003.564000,16.610440,16.610440,66.685560,66.685560
1003.596000,16.865490,16.865490,67.348720,67.348720
1003.630000,15.967020,15.967020,66.627110,66.627110
1003.661000,16.022540,16.022540,66.333660,66.333660
1003.696000,15.976440,15.976440,66.184840,66.184840
1003.731000,15.719090,15.719090,64.410920,64.410920
1003.762000,16.251770,16.251770,64.136380,64.136380
1003.796000,16.345830,16.345830,62.934610,62.934610
1003.835000,16.488220,16.488220,63.091880,63.091880
1003.862000,16.486830,16.486830,63.393570,63.393570
1003.895000,16.332090,16.332090,63.111050,63.111050
1003.929000,16.163180,16.163180,64.658520,64.658520
1003.963000,15.954950,15.954950,63.109210,63.109210
1003.995000,16.620850,16.620850,65.317170,65.317170
1004.030000,16.334760,16.334760,65.106410,65.106410
1004.064000,16.631130,16.631130,64.699320,64.699320
1004.096000,17.350910,17.350910,64.249950,64.249950
1004.128000,16.966600,16.966600,64.062950,64.062950
1004.162000,17.041800,17.041800,64.498920,64.498920
1004.196000,16.863770,16.863770,64.576610,64.576610
1004.230000,-16.639690,16.639690,64.938120,64.938120
1004.264000,-17.026840,17.026840,64.807370,64.807370
1004.296000,-16.974150,16.974150,63.541950,63.541950
1004.329000,-16.975130,16.975130,63.559510,63.559510
1004.362000,-17.119750,17.119750,64.076710,64.076710
1004.398000,-16.983020,16.983020,63.209240,63.209240
1004.430000,-17.570370,17.570370,62.426360,62.426360
1004.463000,17.178250,17.178250,62.213500,62.213500
1004.497000,17.281240,17.281240,61.681470,61.681470
1004.529000,-17.751980,17.751980,60.999430,60.999430
1004.562000,-17.925660,17.925660,59.999560,59.999560
1004.595000,-18.125880,18.125880,58.906710,58.906710
1004.630000,17.994620,17.994620,59.936510,59.936510
1004.663000,17.756010,17.756010,59.610440,59.610440
1004.696000,17.402780,17.402780,59.044430,59.044430
1004.728000,17.360190,17.360190,59.273240,59.273240
1004.763000,-16.822550,16.822550,57.815410,57.815410
1004.797000,-16.826080,16.826080,57.928460,57.928460
1004.829000,16.713740,16.713740,58.158980,58.158980
1004.864000,-16.608180,16.608180,57.900140,57.900140
1004.897000,-16.609260,16.609260,57.896580,57.896580
1004.931000,16.646400,16.646400,56.829580,56.829580
1004.963000,16.453150,16.453150,56.792320,56.792320
1004.997000,16.730870,16.730870,54.524320,54.524320
1005.030000,16.800170,16.800170,52.895870,52.895870
1005.063000,17.214190,17.214190,51.541270,51.541270
1005.096000,17.031200,17.031200,52.042080,52.042080
1005.131000,16.797310,16.797310,51.230490,51.230490
1005.162000,17.097190,17.097190,52.794790,52.794790
1005.195000,17.097950,17.097950,52.787820,52.787820
1005.229000,17.479370,17.479370,52.575000,52.575000
1005.263000,16.449630,16.449630,53.752940,53.752940
1005.297000,16.341280,16.341280,53.687450,53.687450
1005.330000,16.367890,16.367890,53.095870,53.095870
1005.365000,16.695340,16.695340,52.333150,52.333150
1005.395000,15.995370,15.995370,52.085240,52.085240
1005.430000,15.856080,15.856080,51.538000,51.538000
1005.464000,16.484030,16.484030,51.729440,51.729440
1005.497000,15.646940,15.646940,54.448270,54.448270
1005.530000,14.950650,14.950650,52.688780,52.688780
1005.563000,14.865070,14.865070,51.936080,51.936080
1005.596000,14.865070,14.865070,51.936120,51.936120
1005.629000,14.865070,14.865070,51.936310,51.936310
1005.664000,15.185320,15.185320,54.241040,54.241040
1005.697000,15.175460,15.175460,54.223200,54.223200
1005.730000,14.921600,14.921600,53.961400,53.961400
1005.763000,15.032270,15.032270,53.421900,53.421900
1005.796000,15.131020,15.131020,53.024720,53.024720
1005.831000,15.480080,15.480080,53.768830,53.768830
1005.864000,15.480080,15.480080,53.768830,53.768830
1005.896000,15.025290,15.025290,53.958800,53.958800
1005.929000,14.893150,14.893150,53.897520,53.897520
1005.964000,14.891860,14.891860,53.902850,53.902850
1005.997000,15.187090,15.187090,54.327680,54.327680
1006.030000,15.090690,15.090690,53.671370,53.671370
1006.062000,14.815320,14.815320,54.233430,54.233430
1006.096000,15.062380,15.062380,53.400460,53.400460
1006.131000,14.530620,14.530620,53.693100,53.693100
1006.162000,14.667790,14.667790,53.744790,53.744790
1006.196000,14.386780,14.386780,55.327720,55.327720
1006.229000,14.455110,14.455110,56.040000,56.040000
1006.262000,14.335470,14.335470,56.855150,56.855150
1006.295000,14.608790,14.608790,57.328560,57.328560
1006.329000,14.490260,14.490260,56.878990,56.878990
1006.363000,14.463810,14.463810,56.769600,56.769600
1006.397000,15.080060,15.080060,57.299760,57.299760
1006.430000,15.629860,15.629860,57.094730,57.094730
1006.463000,15.392790,15.392790,59.175170,59.175170
1006.496000,14.973620,14.973620,59.169080,59.169080
1006.531000,15.470010,15.470010,59.362460,59.362460
1006.565000,15.730590,15.730590,59.203120,59.203120
1006.597000,15.531220,15.531220,59.678570,59.678570
1006.629000,15.255110,15.255110,59.406350,59.406350
1006.662000,14.691750,14.691750,59.281650,59.281650
1006.698000,14.783920,14.783920,59.178890,59.178890
1006.731000,15.533290,15.533290,58.555010,58.555010
1006.764000,15.533290,15.533290,58.555010,58.555010
1006.797000,15.037500,15.037500,59.054770,59.054770
1006.830000,14.930510,14.930510,58.450830,58.450830
1006.864000,15.175900,15.175900,58.108680,58.108680
1006.897000,15.189810,15.189810,57.648840,57.648840
1006.929000,15.951000,15.951000,57.837140,57.837140
1006.963000,16.917300,16.917300,57.185180,57.185180
1006.996000,16.417960,16.417960,56.861870,56.861870
1007.031000,16.487990,16.487990,56.868590,56.868590
1007.062000,16.830650,16.830650,56.894140,56.894140
1007.096000,16.285500,16.285500,56.711530,56.711530
1007.130000,15.607550,15.607550,57.580720,57.580720
1007.163000,15.597570,15.597570,57.665230,57.665230
1007.196000,15.599400,15.599400,57.679840,57.679840
1007.229000,16.173740,16.173740,58.937230,58.937230
1007.264000,17.082960,17.082960,58.813770,58.813770
1007.296000,16.463960,16.463960,58.648340,58.648340
1007.330000,17.825910,17.825910,60.245840,60.245840
1007.365000,17.874610,17.874610,60.250220,60.250220
1007.398000,18.126770,18.126770,60.909420,60.909420
1007.429000,17.721520,17.721520,61.824730,61.824730
1007.462000,19.746750,19.746750,60.466350,60.466350
1007.498000,19.605710,19.605710,60.520530,60.520530
1007.529000,19.605710,19.605710,60.520530,60.520530
1007.563000,21.151210,21.151210,60.889300,60.889300
1007.599000,19.722260,19.722260,61.093010,61.093010
1007.629000,18.947650,18.947650,60.644210,60.644210
1007.664000,20.144820,20.144820,60.722600,60.722600
1007.697000,19.609920,19.609920,59.557510,59.557510
1007.741000,20.048780,20.048780,59.426960,59.426960
1007.765000,19.700810,19.700810,60.780600,60.780600
1007.796000,19.619510,19.619510,60.848910,60.848910
1007.830000,18.704220,18.704220,60.328730,60.328730
1007.865000,18.325410,18.325410,60.405850,60.405850
1007.896000,18.294550,18.294550,60.373240,60.373240
1007.931000,19.801900,19.801900,60.772620,60.772620
1007.963000,19.506520,19.506520,60.160740,60.160740
1007.998000,19.564350,19.564350,60.488850,60.488850
1008.032000,19.564350,19.564350,60.488850,60.488850
1008.062000,19.883800,19.883800,60.979260,60.979260
1008.096000,20.473410,20.473410,61.653760,61.653760
1008.131000,19.655350,19.655350,59.900950,59.900950
1008.163000,17.492610,17.492610,60.079250,60.079250
1008.196000,18.039110,18.039110,60.301820,60.301820
1008.232000,20.694440,20.694440,61.507790,61.507790
1008.265000,21.223550,21.223550,61.583060,61.583060
1008.297000,26.887090,26.887090,61.771920,61.771920
1008.331000,29.211540,29.211540,63.037300,63.037300
1008.363000,28.798500,28.798500,63.137190,63.137190
1008.396000,28.036820,28.036820,63.777240,63.777240
1008.431000,28.781930,28.781930,63.886740,63.886740
1008.463000,28.082610,28.082610,64.099950,64.099950
1008.499000,28.451100,28.451100,66.022770,66.022770
1008.531000,19.179380,19.179380,66.391230,66.391230
1008.564000,20.775320,20.775320,67.040260,67.040260
1008.596000,21.763910,21.763910,66.654520,66.654520
1008.631000,22.118860,22.118860,67.699590,67.699590
1008.663000,20.246760,20.246760,67.653620,67.653620
1008.699000,20.147420,20.147420,67.751740,67.751740
1008.731000,20.156470,20.156470,67.770800,67.770800
1008.764000,18.786520,18.786520,67.779850,67.779850
1008.799000,18.782330,18.782330,67.812000,67.812000
1008.831000,17.621960,17.621960,67.791300,67.791300
1008.865000,17.501410,17.501410,66.796900,66.796900
1008.897000,17.227860,17.227860,66.930480,66.930480
1008.930000,17.323900,17.323900,67.015680,67.015680
1008.963000,18.440120,18.440120,67.569320,67.569320
1008.996000,18.239860,18.239860,69.946960,69.946960
1009.032000,17.883040,17.883040,70.152510,70.152510
1009.065000,17.132200,17.132200,69.651360,69.651360
1009.096000,18.169890,18.169890,70.341810,70.341810
1009.131000,16.758830,16.758830,71.376530,71.376530
1009.163000,17.544500,17.544500,72.452050,72.452050
1009.197000,17.795940,17.795940,71.924050,71.924050
1009.232000,17.095050,17.095050,71.250590,71.250590
1009.265000,16.666640,16.666640,70.565800,70.565800
1009.297000,15.547970,15.547970,72.218440,72.218440
1009.330000,14.416700,14.416700,71.264240,71.264240
1009.365000,14.772320,14.772320,72.190970,72.190970
1009.399000,16.179700,16.179700,73.812680,73.812680
1009.431000,16.659810,16.659810,74.891430,74.891430
1009.464000,16.621820,16.621820,74.862490,74.862490
