Timestamp,FlexL,AbducL,FlexR,AbducR
389.905000,14.070800,14.070800,81.296850,81.296850
389.936200,14.262420,14.262420,81.357380,81.357380
389.971200,14.088530,14.088530,81.591290,81.591290
390.004700,-14.530130,14.530130,81.801040,81.801040
390.036000,14.223160,14.223160,80.712750,80.712750
390.071400,13.958210,13.958210,80.522110,80.522110
390.104100,13.967030,13.967030,80.319800,80.319800
390.137100,14.012910,14.012910,79.774320,79.774320
390.170300,13.708470,13.708470,79.721630,79.721630
390.203500,13.749230,13.749230,78.527940,78.527940
390.235900,14.866030,14.866030,79.600270,79.600270
390.271000,14.309170,14.309170,79.842570,79.842570
390.303500,14.418130,14.418130,80.105080,80.105080
390.337400,14.418020,14.418020,80.105130,80.105130
390.371200,14.502170,14.502170,79.613920,79.613920
390.403600,14.882420,14.882420,79.828070,79.828070
390.437400,13.731850,13.731850,79.892400,79.892400
390.470100,13.730170,13.730170,79.895360,79.895360
390.503300,14.609830,14.609830,78.981620,78.981620
390.537000,-14.085080,14.085080,78.526460,78.526460
390.569900,-14.546710,14.546710,77.836910,77.836910
390.602800,-13.714560,13.714560,78.063640,78.063640
390.637800,-13.707910,13.707910,78.082530,78.082530
390.670600,-13.491500,13.491500,78.387920,78.387920
390.703200,-13.229010,13.229010,78.493700,78.493700
390.736200,-13.771630,13.771630,79.038870,79.038870
390.772000,-14.015050,14.015050,79.402470,79.402470
390.803300,-13.886990,13.886990,79.353800,79.353800
390.836400,-13.992830,13.992830,79.600520,79.600520
390.870300,-13.858540,13.858540,79.879070,79.879070
390.903300,-14.249260,14.249260,81.004520,81.004520
390.936400,-14.563590,14.563590,82.361600,82.361600
390.971600,-14.090430,14.090430,83.305660,83.305660
391.004000,-14.093230,14.093230,83.309180,83.309180
391.036400,-14.987770,14.987770,84.882190,84.882190
391.069400,-14.285810,14.285810,84.923320,84.923320
391.105300,14.711330,14.711330,85.692930,85.692930
391.137400,-14.837540,14.837540,85.621810,85.621810
391.170000,14.744280,14.744280,85.626930,85.626930
391.203900,14.231610,14.231610,86.226820,86.226820
391.236400,-14.120160,14.120160,85.638400,85.638400
391.271300,14.234920,14.234920,85.803970,85.803970
391.304900,14.720560,14.720560,85.696680,85.696680
391.338800,15.263850,15.263850,85.899330,85.899330
391.371600,14.467890,14.467890,85.955780,85.955780
391.403500,14.529040,14.529040,85.635830,85.635830
391.438500,14.861560,14.861560,85.940380,85.940380
391.469600,-14.453770,14.453770,84.856790,84.856790
391.503200,16.542230,16.542230,84.431700,84.431700
391.536700,15.322500,15.322500,85.557920,85.557920
391.571700,15.525310,15.525310,84.877850,84.877850
391.605100,15.869430,15.869430,84.073880,84.073880
391.638600,14.214740,14.214740,83.317270,83.317270
391.671000,14.591990,14.591990,81.540330,81.540330
391.703900,14.643370,14.643370,85.038800,85.038800
391.736500,14.549310,14.549310,85.444470,85.444470
391.769500,14.606500,14.606500,85.902320,85.902320
391.804800,16.053280,16.053280,86.535660,86.535660
391.837600,15.269070,15.269070,87.381340,87.381340
391.869900,15.551170,15.551170,87.415180,87.415180
391.904000,-14.891100,14.891100,87.826140,87.826140
391.936500,14.255470,14.255470,87.964160,87.964160
391.995100,14.610590,14.610590,88.123210,88.123210
392.036900,14.588760,14.588760,88.111670,88.111670
392.071000,14.237210,14.237210,88.921680,88.921680
392.104500,13.970140,13.970140,90.799310,90.799310
392.138400,14.238650,14.238650,90.195080,90.195080
392.173000,12.291330,12.291330,91.909160,91.909160
392.204200,13.157660,13.157660,91.656270,91.656270
392.237500,12.428190,12.428190,91.739620,91.739620
392.272400,11.756230,11.756230,92.719130,92.719130
392.304100,-13.334860,13.334860,92.010890,92.010890
392.336300,-12.948300,12.948300,91.161960,91.161960
392.370400,-13.192230,13.192230,92.332370,92.332370
392.403200,-13.541010,13.541010,92.499440,92.499440
392.438000,-13.541010,13.541010,92.498630,92.498630
392.470800,-12.907830,12.907830,93.716870,93.716870
392.505500,-13.561510,13.561510,92.806760,92.806760
392.538100,-13.541980,13.541980,92.822460,92.822460
392.570100,-12.883980,12.883980,94.269300,94.269300
392.604100,-13.273140,13.273140,94.407590,94.407590
392.636500,-13.256530,13.256530,94.781820,94.781820
392.672100,-13.253900,13.253900,94.782040,94.782040
392.703700,-13.592540,13.592540,95.404020,95.404020
392.736900,-13.939570,13.939570,95.027790,95.027790
392.770800,-13.833700,13.833700,95.068470,95.068470
392.804400,-13.833970,13.833970,95.067410,95.067410
392.837100,-13.039690,13.039690,98.323300,98.323300
392.870400,-12.794420,12.794420,98.262750,98.262750
392.905600,-13.468530,13.468530,97.683330,97.683330
392.937600,-13.468570,13.468570,97.683100,97.683100
392.970700,11.966690,11.966690,97.267170,97.267170
393.005000,12.083890,12.083890,97.324100,97.324100
393.039400,11.997990,11.997990,98.675410,98.675410
393.070200,11.991470,11.991470,99.683300,99.683300
393.105300,11.543260,11.543260,100.554800,100.554800
393.137600,11.847590,11.847590,100.095100,100.095100
393.171200,12.054810,12.054810,100.088500,100.088500
393.204100,12.094320,12.094320,100.066100,100.066100
393.236800,12.733070,12.733070,101.726600,101.726600
393.272700,12.321360,12.321360,100.982800,100.982800
393.304300,12.896620,12.896620,100.686000,100.686000
393.338200,12.947860,12.947860,101.505400,101.505400
393.370800,12.096950,12.096950,100.130000,100.130000
393.405700,12.583640,12.583640,99.391160,99.391160
393.439300,12.382120,12.382120,98.979690,98.979690
393.471600,13.686240,13.686240,99.594720,99.594720
393.505900,13.122900,13.122900,99.026100,99.026100
393.539500,13.458410,13.458410,99.500430,99.500430
393.572200,13.735740,13.735740,98.997890,98.997890
393.605800,13.670490,13.670490,97.878950,97.878950
393.636800,14.056500,14.056500,97.346370,97.346370
393.671800,13.200290,13.200290,98.075750,98.075750
393.705300,13.549000,13.549000,97.284580,97.284580
393.738700,14.411740,14.411740,96.539500,96.539500
393.770200,13.847900,13.847900,96.294820,96.294820
393.806200,13.849320,13.849320,96.293500,96.293500
393.838100,14.894370,14.894370,95.620620,95.620620
393.871900,14.945230,14.945230,95.578190,95.578190
393.905600,14.945520,14.945520,95.573520,95.573520
393.939200,13.472400,13.472400,94.583870,94.583870
393.971800,13.843350,13.843350,94.585660,94.585660
394.003400,14.708610,14.708610,91.830890,91.830890
394.039400,-14.741720,14.741720,91.341820,91.341820
394.072200,-13.687500,13.687500,91.223610,91.223610
394.105900,12.242120,12.242120,91.576260,91.576260
394.138400,-13.265410,13.265410,90.854740,90.854740
394.170400,12.335930,12.335930,89.022580,89.022580
394.205800,12.212880,12.212880,86.763020,86.763020
394.239400,12.425720,12.425720,85.928470,85.928470
394.273100,12.434190,12.434190,83.854230,83.854230
394.305200,11.679240,11.679240,82.129750,82.129750
394.338900,-14.009450,14.009450,79.801840,79.801840
394.372400,12.306570,12.306570,78.340390,78.340390
394.405200,-12.512600,12.512600,76.509690,76.509690
394.438200,-12.809140,12.809140,74.691660,74.691660
394.472500,-12.935890,12.935890,73.412620,73.412620
394.506500,-13.686590,13.686590,72.098790,72.098790
394.538600,-13.529320,13.529320,71.868680,71.868680
394.570800,-13.802180,13.802180,71.595690,71.595690
394.603800,-14.456240,14.456240,70.446640,70.446640
394.637800,-14.613760,14.613760,69.093590,69.093590
394.672200,-15.199340,15.199340,68.130830,68.130830
394.705100,-14.420860,14.420860,67.622860,67.622860
394.737800,-15.362580,15.362580,64.874060,64.874060
394.771500,-15.344110,15.344110,63.419460,63.419460
394.804100,-14.609330,14.609330,63.855550,63.855550
394.837400,-16.210460,16.210460,62.497640,62.497640
394.872100,-15.987310,15.987310,61.179210,61.179210
394.905400,-16.172280,16.172280,58.684350,58.684350
394.937700,-16.881900,16.881900,57.808540,57.808540
394.970900,-16.427010,16.427010,57.574380,57.574380
395.006400,-16.615750,16.615750,57.112950,57.112950
395.038700,-15.664930,15.664930,55.155580,55.155580
395.071400,-16.658320,16.658320,53.780040,53.780040
395.104200,-14.835650,14.835650,53.211680,53.211680
395.137200,-15.170500,15.170500,53.149120,53.149120
395.173200,-15.553320,15.553320,52.835480,52.835480
395.205600,-14.927190,14.927190,51.057640,51.057640
395.237600,-15.274410,15.274410,49.707800,49.707800
395.271100,-15.219590,15.219590,47.846550,47.846550
395.305600,-15.082700,15.082700,48.035550,48.035550
395.338400,-17.398390,17.398390,47.690620,47.690620
395.371600,-16.915150,16.915150,47.452640,47.452640
395.404100,-16.269480,16.269480,47.061890,47.061890
395.439500,-15.908430,15.908430,46.373090,46.373090
395.471600,-14.783630,14.783630,45.427800,45.427800
395.505100,-14.782920,14.782920,45.307300,45.307300
395.537100,-15.035710,15.035710,44.650910,44.650910
395.571100,-15.933670,15.933670,41.932990,41.932990
395.604300,-16.349850,16.349850,40.856930,40.856930
395.639200,-15.568230,15.568230,40.153870,40.153870
395.671000,-15.242540,15.242540,39.612870,39.612870
395.706600,-14.723300,14.723300,39.046590,39.046590
395.738300,-15.262780,15.262780,38.239340,38.239340
395.772800,-14.961970,14.961970,38.108670,38.108670
395.805600,-14.961970,14.961970,38.108670,38.108670
395.858700,-14.742600,14.742600,37.580850,37.580850
395.906000,-14.492650,14.492650,37.534230,37.534230
395.938300,-15.086400,15.086400,38.122310,38.122310
395.971100,-14.804260,14.804260,41.401770,41.401770
396.006100,-14.804260,14.804260,41.401770,41.401770
396.039000,-14.732430,14.732430,41.349210,41.349210
396.071400,-14.989770,14.989770,43.085000,43.085000
396.107000,-14.488890,14.488890,40.975180,40.975180
396.139900,-13.597770,13.597770,41.038290,41.038290
396.173600,-13.643180,13.643180,41.082500,41.082500
396.204700,-13.444830,13.444830,42.667990,42.667990
396.237900,-13.200550,13.200550,43.066650,43.066650
396.272900,-13.438140,13.438140,43.853630,43.853630
396.306600,-13.619400,13.619400,43.585560,43.585560
396.338600,-13.422030,13.422030,44.453240,44.453240
396.373300,-13.313730,13.313730,47.484050,47.484050
396.406000,-12.859980,12.859980,47.752520,47.752520
396.440300,-12.860220,12.860220,47.773190,47.773190
396.472100,-12.586330,12.586330,48.417820,48.417820
396.506400,-12.586280,12.586280,48.417430,48.417430
396.539100,-12.835980,12.835980,50.450980,50.450980
396.572200,-12.739070,12.739070,50.533180,50.533180
396.606000,-12.706890,12.706890,50.587170,50.587170
396.639800,-11.745440,11.745440,52.301910,52.301910
396.671100,-12.418150,12.418150,53.542670,53.542670
396.705600,-11.887550,11.887550,53.941490,53.941490
396.738100,-11.868300,11.868300,54.087550,54.087550
396.773600,-11.758560,11.758560,55.978710,55.978710
396.805900,-11.544170,11.544170,55.146170,55.146170
396.839500,11.183580,11.183580,56.788290,56.788290
396.873200,11.112990,11.112990,58.608640,58.608640
396.905300,10.294400,10.294400,59.374360,59.374360
396.938200,10.300840,10.300840,59.523600,59.523600
396.972400,10.488040,10.488040,59.996490,59.996490
397.005100,9.609814,9.609814,60.835540,60.835540
397.040500,9.461448,9.461448,60.916400,60.916400
397.072200,10.827280,10.827280,60.021950,60.021950
397.105400,10.756890,10.756890,60.157460,60.157460
397.138800,10.756050,10.756050,60.158710,60.158710
397.171100,10.273820,10.273820,60.839440,60.839440
397.206500,11.910900,11.910900,60.359370,60.359370
397.240200,-12.971170,12.971170,58.434140,58.434140
397.272100,-12.029770,12.029770,58.635040,58.635040
397.304400,11.837980,11.837980,58.404980,58.404980
397.340000,11.865210,11.865210,58.459010,58.459010
397.373500,11.433680,11.433680,58.568500,58.568500
397.405200,-11.821720,11.821720,58.627980,58.627980
397.440500,-11.698780,11.698780,58.637470,58.637470
397.472900,-11.536200,11.536200,59.935270,59.935270
397.506300,-11.889070,11.889070,61.253550,61.253550
397.540200,-11.943540,11.943540,61.193070,61.193070
397.572400,-12.223400,12.223400,63.076340,63.076340
397.607300,-12.229980,12.229980,63.059670,63.059670
397.640600,-13.280240,13.280240,61.909220,61.909220
397.672300,-13.567310,13.567310,62.768310,62.768310
397.705100,-14.181380,14.181380,60.516610,60.516610
397.739600,-14.147030,14.147030,60.563030,60.563030
397.771500,-14.139820,14.139820,60.566960,60.566960
397.804900,-14.131110,14.131110,60.604900,60.604900
397.840700,-13.506530,13.506530,60.298370,60.298370
397.872700,-13.544000,13.544000,60.572000,60.572000
397.904800,-12.908200,12.908200,59.278240,59.278240
397.938500,-12.966640,12.966640,61.948580,61.948580
397.974200,-13.361850,13.361850,60.114740,60.114740
398.006700,-13.478530,13.478530,60.732560,60.732560
398.039500,-13.147470,13.147470,60.548840,60.548840
398.071300,-13.784870,13.784870,62.976890,62.976890
398.107100,-12.677030,12.677030,62.309060,62.309060
398.139500,-14.049960,14.049960,63.564730,63.564730
398.171400,-14.275520,14.275520,62.552720,62.552720
