Timestamp,FlexL,AbducL,FlexR,AbducR
1031.414000,24.211620,24.211620,79.181800,79.181800
1031.449000,24.224660,24.224660,79.160710,79.160710
1031.482000,24.003400,24.003400,79.460340,79.460340
1031.516000,24.003190,24.003190,79.463340,79.463340
1031.549000,24.112040,24.112040,79.794570,79.794570
1031.582000,23.996700,23.996700,79.970810,79.970810
1031.614000,24.036520,24.036520,80.175550,80.175550
1031.649000,24.134390,24.134390,80.400860,80.400860
1031.683000,24.120790,24.120790,80.451750,80.451750
1031.716000,24.173990,24.173990,77.422510,77.422510
1031.748000,24.013750,24.013750,76.917110,76.917110
1031.782000,24.017790,24.017790,77.471410,77.471410
1031.815000,24.277720,24.277720,78.104870,78.104870
1031.850000,24.547230,24.547230,76.019600,76.019600
1031.881000,24.035620,24.035620,79.167180,79.167180
1031.916000,24.035760,24.035760,79.169530,79.169530
1031.949000,23.817250,23.817250,80.040230,80.040230
1031.982000,23.914840,23.914840,80.470790,80.470790
1032.016000,23.914810,23.914810,80.471020,80.471020
1032.049000,23.959050,23.959050,80.206520,80.206520
1032.083000,23.858440,23.858440,80.148320,80.148320
1032.115000,23.574200,23.574200,80.649310,80.649310
1032.148000,22.793760,22.793760,80.719270,80.719270
1032.182000,22.900150,22.900150,78.633030,78.633030
1032.216000,23.383930,23.383930,74.393040,74.393040
1032.249000,22.835950,22.835950,78.627150,78.627150
1032.282000,22.031680,22.031680,78.905730,78.905730
1032.317000,22.357440,22.357440,78.181290,78.181290
1032.350000,21.911660,21.911660,76.741520,76.741520
1032.383000,22.388120,22.388120,78.395000,78.395000
1032.417000,22.363540,22.363540,79.125360,79.125360
1032.450000,21.676190,21.676190,78.975560,78.975560
1032.483000,21.748150,21.748150,79.524680,79.524680
1032.516000,22.115390,22.115390,78.578410,78.578410
1032.550000,21.073100,21.073100,76.880970,76.880970
1032.583000,21.239170,21.239170,77.255010,77.255010
1032.617000,21.226790,21.226790,78.977970,78.977970
1032.650000,21.414660,21.414660,76.836240,76.836240
1032.683000,20.986850,20.986850,78.371060,78.371060
1032.716000,21.224710,21.224710,78.630870,78.630870
1032.749000,21.034400,21.034400,79.456880,79.456880
1032.782000,21.301320,21.301320,80.546100,80.546100
1032.816000,21.275240,21.275240,80.756720,80.756720
1032.848000,21.672070,21.672070,79.269830,79.269830
1032.881000,21.394920,21.394920,81.357260,81.357260
1032.915000,21.306640,21.306640,81.002400,81.002400
1032.949000,21.605700,21.605700,80.007440,80.007440
1032.983000,21.706210,21.706210,80.677340,80.677340
1033.016000,21.503440,21.503440,80.962470,80.962470
1033.050000,21.594110,21.594110,80.853820,80.853820
1033.083000,20.917610,20.917610,80.573350,80.573350
1033.114000,20.911120,20.911120,80.278790,80.278790
1033.150000,20.912920,20.912920,79.782100,79.782100
1033.181000,20.506740,20.506740,80.776340,80.776340
1033.216000,21.078320,21.078320,80.883330,80.883330
1033.250000,21.568600,21.568600,80.630670,80.630670
1033.282000,21.878560,21.878560,81.572240,81.572240
1033.316000,21.892080,21.892080,81.593920,81.593920
1033.348000,21.454190,21.454190,80.482290,80.482290
1033.384000,21.024940,21.024940,79.882680,79.882680
1033.417000,21.614680,21.614680,79.234630,79.234630
1033.450000,21.618290,21.618290,79.242000,79.242000
1033.484000,21.618280,21.618280,79.242150,79.242150
1033.517000,21.618330,21.618330,79.242440,79.242440
1033.550000,22.663050,22.663050,79.475530,79.475530
1033.583000,22.287420,22.287420,80.354080,80.354080
1033.617000,22.033050,22.033050,79.817440,79.817440
1033.651000,22.602730,22.602730,80.537350,80.537350
1033.682000,21.789890,21.789890,79.582240,79.582240
1033.717000,21.993280,21.993280,77.875500,77.875500
1033.750000,22.567810,22.567810,78.266250,78.266250
1033.784000,22.292760,22.292760,78.427680,78.427680
1033.814000,23.035720,23.035720,77.460120,77.460120
1033.850000,23.066270,23.066270,77.016970,77.016970
1033.883000,22.854540,22.854540,76.778540,76.778540
1033.917000,22.520410,22.520410,74.710370,74.710370
1033.949000,22.243900,22.243900,74.777770,74.777770
1033.983000,22.249090,22.249090,74.768920,74.768920
1034.016000,22.288260,22.288260,74.465840,74.465840
1034.049000,22.156550,22.156550,71.265720,71.265720
1034.084000,22.087600,22.087600,71.016910,71.016910
1034.115000,22.273570,22.273570,69.858100,69.858100
1034.149000,21.948810,21.948810,67.215480,67.215480
1034.182000,22.107680,22.107680,66.263930,66.263930
1034.216000,22.087500,22.087500,66.177700,66.177700
1034.249000,22.039220,22.039220,65.160480,65.160480
1034.281000,21.927800,21.927800,63.119490,63.119490
1034.317000,21.651520,21.651520,61.274050,61.274050
1034.351000,21.872510,21.872510,59.919180,59.919180
1034.384000,21.819330,21.819330,57.394730,57.394730
1034.417000,22.017860,22.017860,55.426380,55.426380
1034.450000,21.785210,21.785210,54.091130,54.091130
1034.482000,21.003480,21.003480,54.339150,54.339150
1034.515000,20.991400,20.991400,53.546100,53.546100
1034.548000,20.871590,20.871590,52.144130,52.144130
1034.582000,20.908680,20.908680,51.491290,51.491290
1034.615000,20.526610,20.526610,51.623290,51.623290
1034.650000,20.728900,20.728900,51.365310,51.365310
1034.683000,20.587130,20.587130,49.361140,49.361140
1034.717000,20.767550,20.767550,49.646920,49.646920
1034.750000,21.319600,21.319600,51.579170,51.579170
1034.783000,20.788540,20.788540,49.178090,49.178090
1034.816000,20.841920,20.841920,48.240140,48.240140
1034.850000,20.801760,20.801760,48.162880,48.162880
1034.884000,20.854630,20.854630,47.412940,47.412940
1034.917000,20.975360,20.975360,48.120590,48.120590
1034.950000,20.568360,20.568360,47.822460,47.822460
1034.984000,20.212290,20.212290,47.236420,47.236420
1035.015000,20.210040,20.210040,44.959380,44.959380
1035.049000,20.766260,20.766260,44.614630,44.614630
1035.082000,20.332300,20.332300,42.907200,42.907200
1035.115000,20.301060,20.301060,41.703240,41.703240
1035.148000,20.261650,20.261650,41.238080,41.238080
1035.182000,20.832970,20.832970,39.974650,39.974650
1035.218000,20.727470,20.727470,38.753400,38.753400
1035.248000,20.687740,20.687740,38.194030,38.194030
1035.285000,20.602180,20.602180,37.349430,37.349430
1035.318000,20.953420,20.953420,36.535480,36.535480
1035.351000,20.952840,20.952840,36.533930,36.533930
1035.384000,20.776330,20.776330,36.503500,36.503500
1035.417000,21.068240,21.068240,37.905560,37.905560
1035.451000,20.935920,20.935920,37.123130,37.123130
1035.495000,20.781040,20.781040,38.552430,38.552430
1035.550000,20.441320,20.441320,39.129770,39.129770
1035.583000,20.531950,20.531950,37.548520,37.548520
1035.615000,20.712150,20.712150,38.729830,38.729830
1035.651000,21.023380,21.023380,39.253150,39.253150
1035.682000,20.869830,20.869830,39.688710,39.688710
1035.717000,20.871170,20.871170,39.685250,39.685250
1035.750000,20.872720,20.872720,39.653110,39.653110
1035.784000,20.737630,20.737630,39.683160,39.683160
1035.818000,20.795250,20.795250,38.873270,38.873270
1035.849000,20.888260,20.888260,39.210420,39.210420
1035.882000,20.676070,20.676070,39.339360,39.339360
1035.917000,21.039700,21.039700,39.173570,39.173570
1035.951000,20.894740,20.894740,39.830480,39.830480
1035.984000,21.014840,21.014840,41.719100,41.719100
1036.018000,20.990010,20.990010,41.421050,41.421050
1036.052000,20.887730,20.887730,41.243300,41.243300
1036.082000,20.770570,20.770570,41.202870,41.202870
1036.118000,20.778890,20.778890,41.266670,41.266670
1036.152000,20.945780,20.945780,41.759200,41.759200
1036.184000,20.801900,20.801900,42.387950,42.387950
1036.217000,20.698110,20.698110,43.003990,43.003990
1036.251000,20.648570,20.648570,42.929810,42.929810
1036.285000,20.109800,20.109800,43.263360,43.263360
1036.315000,20.322970,20.322970,43.429610,43.429610
1036.348000,20.708960,20.708960,43.878520,43.878520
1036.385000,20.519590,20.519590,45.130780,45.130780
1036.415000,20.612780,20.612780,45.733570,45.733570
1036.449000,20.565720,20.565720,45.625870,45.625870
1036.484000,20.830210,20.830210,46.300270,46.300270
1036.517000,21.018770,21.018770,47.535750,47.535750
1036.550000,21.146660,21.146660,47.345140,47.345140
1036.584000,21.064520,21.064520,47.888340,47.888340
1036.617000,20.947890,20.947890,48.304400,48.304400
1036.649000,21.170680,21.170680,48.485750,48.485750
1036.685000,20.927370,20.927370,50.098000,50.098000
1036.718000,20.965880,20.965880,50.212120,50.212120
1036.749000,20.777610,20.777610,51.274970,51.274970
1036.782000,20.679590,20.679590,51.963330,51.963330
1036.815000,21.029700,21.029700,52.788000,52.788000
1036.850000,21.124140,21.124140,54.322470,54.322470
1036.885000,20.793250,20.793250,55.288390,55.288390
1036.917000,21.301280,21.301280,56.318510,56.318510
1036.951000,20.787670,20.787670,57.065190,57.065190
1036.982000,20.407890,20.407890,58.244000,58.244000
1037.018000,20.987640,20.987640,59.304800,59.304800
1037.051000,20.854480,20.854480,60.241720,60.241720
1037.084000,20.339680,20.339680,61.688280,61.688280
1037.116000,20.739960,20.739960,63.417470,63.417470
1037.151000,20.658090,20.658090,63.944170,63.944170
1037.184000,20.673730,20.673730,65.255860,65.255860
1037.216000,20.210200,20.210200,66.681800,66.681800
1037.251000,20.025300,20.025300,67.781620,67.781620
1037.284000,18.905760,18.905760,67.661610,67.661610
1037.316000,19.324750,19.324750,69.132150,69.132150
1037.351000,19.545740,19.545740,70.489420,70.489420
1037.384000,19.260110,19.260110,70.758230,70.758230
1037.417000,19.226470,19.226470,71.952800,71.952800
1037.450000,19.572920,19.572920,73.111050,73.111050
1037.484000,18.993920,18.993920,72.766360,72.766360
1037.516000,19.876670,19.876670,73.535150,73.535150
1037.550000,19.792580,19.792580,73.898880,73.898880
1037.583000,19.837910,19.837910,73.461250,73.461250
1037.616000,20.138190,20.138190,73.933490,73.933490
1037.649000,20.075340,20.075340,74.713950,74.713950
1037.684000,19.493190,19.493190,74.950430,74.950430
1037.717000,19.687980,19.687980,75.745710,75.745710
1037.750000,20.283210,20.283210,76.546100,76.546100
1037.783000,20.115110,20.115110,76.715380,76.715380
1037.816000,20.069110,20.069110,77.107560,77.107560
1037.849000,18.979030,18.979030,78.530400,78.530400
1037.885000,18.381140,18.381140,79.533690,79.533690
1037.918000,19.198910,19.198910,79.980750,79.980750
1037.952000,20.863220,20.863220,81.577890,81.577890
1037.985000,20.294010,20.294010,81.494640,81.494640
1038.018000,20.182870,20.182870,82.504390,82.504390
1038.051000,20.856180,20.856180,84.181640,84.181640
1038.084000,21.086870,21.086870,83.908140,83.908140
1038.117000,21.225680,21.225680,85.090420,85.090420
1038.152000,21.035320,21.035320,87.004430,87.004430
1038.183000,21.685870,21.685870,88.062030,88.062030
1038.215000,20.905120,20.905120,88.119230,88.119230
1038.249000,21.549960,21.549960,89.578210,89.578210
1038.285000,21.047360,21.047360,89.719860,89.719860
1038.318000,21.167860,21.167860,91.602820,91.602820
1038.351000,21.772650,21.772650,92.818550,92.818550
1038.385000,22.271560,22.271560,92.581480,92.581480
1038.418000,21.796000,21.796000,92.941740,92.941740
1038.451000,22.667340,22.667340,94.599490,94.599490
1038.483000,22.267320,22.267320,95.528810,95.528810
1038.517000,21.941900,21.941900,95.970810,95.970810
1038.550000,22.222360,22.222360,96.591300,96.591300
1038.583000,22.832060,22.832060,97.874860,97.874860
1038.616000,21.734920,21.734920,98.120740,98.120740
1038.651000,21.898340,21.898340,98.505760,98.505760
1038.683000,21.681410,21.681410,99.504620,99.504620
1038.716000,21.233600,21.233600,98.944240,98.944240
1038.749000,21.640480,21.640480,99.773500,99.773500
1038.782000,21.420640,21.420640,98.729250,98.729250
1038.815000,21.336620,21.336620,98.689060,98.689060
1038.852000,21.973760,21.973760,100.282000,100.282000
1038.885000,21.801930,21.801930,100.401100,100.401100
1038.916000,21.512310,21.512310,99.851460,99.851460
1038.949000,21.859620,21.859620,100.764000,100.764000
1038.986000,20.943390,20.943390,100.734900,100.734900
1039.017000,21.034210,21.034210,99.185200,99.185200
1039.049000,21.773280,21.773280,99.748170,99.748170
1039.082000,22.337870,22.337870,100.457400,100.457400
1039.118000,21.841730,21.841730,99.370840,99.370840
1039.151000,21.651940,21.651940,99.287350,99.287350
1039.184000,21.719930,21.719930,99.369090,99.369090
1039.218000,21.320570,21.320570,99.172470,99.172470
1039.251000,21.967280,21.967280,99.119030,99.119030
1039.284000,22.133720,22.133720,99.054760,99.054760
1039.318000,21.521870,21.521870,98.559940,98.559940
1039.351000,21.247870,21.247870,97.638890,97.638890
1039.384000,21.222790,21.222790,97.685230,97.685230
1039.418000,20.920700,20.920700,97.553370,97.553370
1039.452000,20.318700,20.318700,97.275960,97.275960
1039.485000,20.809030,20.809030,96.906720,96.906720
1039.519000,21.053740,21.053740,96.315730,96.315730
1039.552000,20.753810,20.753810,95.932520,95.932520
1039.585000,21.366320,21.366320,94.704640,94.704640
1039.618000,21.261160,21.261160,95.088770,95.088770
1039.651000,21.313250,21.313250,94.315500,94.315500
1039.684000,21.332340,21.332340,94.498000,94.498000
1039.718000,21.498720,21.498720,92.419360,92.419360
1039.752000,21.486580,21.486580,92.336440,92.336440
1039.785000,21.087900,21.087900,91.460100,91.460100
1039.818000,20.381470,20.381470,90.805140,90.805140
1039.851000,20.389680,20.389680,89.059180,89.059180
1039.884000,20.849480,20.849480,88.383450,88.383450
1039.918000,20.092960,20.092960,87.866890,87.866890
1039.952000,21.325590,21.325590,88.448290,88.448290
1039.984000,21.870800,21.870800,89.447200,89.447200
1040.018000,21.620700,21.620700,90.013820,90.013820
1040.052000,21.211390,21.211390,89.334770,89.334770
1040.084000,20.929600,20.929600,87.888300,87.888300
1040.136000,21.067510,21.067510,87.261720,87.261720
1040.185000,20.939530,20.939530,86.207900,86.207900
1040.218000,21.598070,21.598070,85.276800,85.276800
1040.252000,20.978210,20.978210,85.324280,85.324280
1040.283000,20.684300,20.684300,85.252250,85.252250
1040.318000,20.820030,20.820030,84.973690,84.973690
1040.351000,20.471570,20.471570,84.939310,84.939310
1040.383000,21.070480,21.070480,85.037450,85.037450
1040.417000,20.175900,20.175900,85.607570,85.607570
1040.450000,20.154330,20.154330,85.213790,85.213790
1040.484000,20.211350,20.211350,85.535160,85.535160
1040.519000,19.988140,19.988140,86.091660,86.091660
1040.552000,20.708330,20.708330,85.678530,85.678530
1040.586000,21.453750,21.453750,85.305150,85.305150
1040.618000,21.453940,21.453940,85.302660,85.302660
1040.650000,20.908940,20.908940,84.791890,84.791890
1040.683000,20.217560,20.217560,84.037550,84.037550
1040.717000,19.868860,19.868860,83.530850,83.530850
1040.750000,20.264540,20.264540,82.320320,82.320320
1040.785000,20.209390,20.209390,81.879840,81.879840
1040.816000,20.030460,20.030460,81.525240,81.525240
1040.852000,19.927330,19.927330,81.967770,81.967770
1040.885000,19.952440,19.952440,82.181690,82.181690
1040.918000,20.112180,20.112180,82.069470,82.069470
1040.951000,20.126000,20.126000,81.906350,81.906350
1040.985000,20.543560,20.543560,81.264240,81.264240
1041.018000,20.630530,20.630530,79.732960,79.732960
1041.051000,20.466070,20.466070,80.471370,80.471370
1041.084000,20.189540,20.189540,79.980820,79.980820
1041.117000,20.130840,20.130840,79.519670,79.519670
1041.151000,20.182950,20.182950,78.882180,78.882180
1041.184000,20.243770,20.243770,77.674760,77.674760
1041.216000,20.238040,20.238040,77.088000,77.088000
1041.253000,20.193530,20.193530,76.549430,76.549430
1041.285000,20.178270,20.178270,75.316990,75.316990
1041.319000,19.897400,19.897400,75.147120,75.147120
1041.352000,20.201920,20.201920,71.956800,71.956800
1041.385000,20.392940,20.392940,71.612240,71.612240
1041.418000,19.941350,19.941350,69.764720,69.764720
1041.452000,20.117850,20.117850,68.499340,68.499340
1041.485000,20.550880,20.550880,68.986970,68.986970
1041.518000,20.171990,20.171990,68.376140,68.376140
1041.552000,19.787720,19.787720,68.115330,68.115330
1041.586000,19.972940,19.972940,69.160300,69.160300
1041.618000,19.740570,19.740570,69.060190,69.060190
1041.651000,20.376010,20.376010,67.975610,67.975610
1041.686000,20.165750,20.165750,68.437640,68.437640
1041.719000,20.169770,20.169770,68.151910,68.151910
1041.752000,20.708430,20.708430,66.217390,66.217390
1041.786000,20.888970,20.888970,66.492230,66.492230
1041.819000,20.584300,20.584300,66.603440,66.603440
1041.851000,20.545390,20.545390,64.742270,64.742270
1041.886000,20.637450,20.637450,65.130630,65.130630
1041.918000,20.622270,20.622270,65.133450,65.133450
1041.951000,20.855720,20.855720,65.248570,65.248570
1041.984000,20.424370,20.424370,65.537880,65.537880
1042.020000,20.422570,20.422570,65.540640,65.540640
1042.052000,20.484400,20.484400,65.836490,65.836490
1042.085000,20.522020,20.522020,66.172780,66.172780
1042.117000,20.582550,20.582550,66.793960,66.793960
1042.150000,20.602310,20.602310,68.270010,68.270010
1042.183000,20.706500,20.706500,67.327160,67.327160
1042.219000,20.547940,20.547940,65.211540,65.211540
1042.250000,20.510460,20.510460,65.337370,65.337370
1042.284000,20.659670,20.659670,68.294040,68.294040
1042.317000,20.427750,20.427750,69.673390,69.673390
1042.353000,20.539290,20.539290,68.608150,68.608150
1042.386000,20.540640,20.540640,68.710130,68.710130
1042.419000,20.569360,20.569360,66.814370,66.814370
1042.452000,20.327980,20.327980,68.571680,68.571680
1042.485000,21.098040,21.098040,68.425710,68.425710
1042.519000,20.226160,20.226160,69.592850,69.592850
1042.553000,19.708310,19.708310,71.255740,71.255740
1042.586000,20.045100,20.045100,71.462070,71.462070
1042.619000,19.505660,19.505660,70.547740,70.547740
1042.650000,19.272910,19.272910,70.756060,70.756060
1042.684000,19.110790,19.110790,70.804460,70.804460
1042.719000,19.314900,19.314900,70.537240,70.537240
1042.753000,19.455900,19.455900,70.096480,70.096480
1042.783000,19.690360,19.690360,70.041660,70.041660
1042.817000,20.193270,20.193270,70.423720,70.423720
1042.853000,20.099760,20.099760,70.786940,70.786940
1042.885000,20.682140,20.682140,69.619380,69.619380
1042.919000,21.073740,21.073740,71.981030,71.981030
1042.953000,20.941370,20.941370,72.562930,72.562930
1042.985000,21.147090,21.147090,72.537390,72.537390
1043.018000,21.699360,21.699360,72.121100,72.121100
1043.051000,21.945700,21.945700,74.899640,74.899640
1043.084000,22.095890,22.095890,76.343900,76.343900
1043.118000,22.088940,22.088940,76.307360,76.307360
1043.151000,21.981250,21.981250,75.606190,75.606190
1043.186000,22.754050,22.754050,75.628510,75.628510
1043.220000,22.677160,22.677160,75.432160,75.432160
1043.253000,23.909790,23.909790,76.309360,76.309360
1043.287000,24.248400,24.248400,76.765770,76.765770
1043.317000,24.202730,24.202730,76.726250,76.726250
1043.351000,24.140990,24.140990,76.673410,76.673410
1043.383000,24.134050,24.134050,76.612590,76.612590
1043.419000,23.987880,23.987880,76.693650,76.693650
1043.451000,23.987970,23.987970,76.674910,76.674910
1043.484000,23.961850,23.961850,76.650670,76.650670
1043.517000,23.958800,23.958800,76.657500,76.657500
1043.553000,25.184150,25.184150,79.786200,79.786200
1043.586000,24.765300,24.765300,79.391690,79.391690
1043.618000,24.710610,24.710610,79.179170,79.179170
1043.651000,24.639360,24.639360,79.002040,79.002040
1043.684000,25.564690,25.564690,78.202480,78.202480
1043.720000,25.476820,25.476820,79.729510,79.729510
1043.751000,25.169820,25.169820,79.067760,79.067760
1043.784000,24.061690,24.061690,78.499630,78.499630
1043.817000,24.065090,24.065090,78.558710,78.558710
1043.850000,24.395900,24.395900,78.668620,78.668620
1043.884000,24.719030,24.719030,78.833610,78.833610
1043.920000,25.156210,25.156210,80.039040,80.039040
1043.953000,24.786790,24.786790,79.521560,79.521560
1043.984000,24.676880,24.676880,82.481950,82.481950
1044.018000,24.660480,24.660480,63.212240,63.212240
1044.050000,24.578460,24.578460,81.911490,81.911490
1044.084000,24.791490,24.791490,81.567910,81.567910
1044.120000,25.004200,25.004200,81.580690,81.580690
1044.153000,25.239370,25.239370,81.928120,81.928120
1044.184000,25.567090,25.567090,72.879910,72.879910
1044.220000,24.963370,24.963370,70.230440,70.230440
1044.252000,24.339850,24.339850,81.348080,81.348080
1044.285000,24.009000,24.009000,82.484900,82.484900
1044.319000,23.494510,23.494510,80.919030,80.919030
1044.353000,24.802600,24.802600,82.185070,82.185070
1044.386000,24.780590,24.780590,82.023810,82.023810
1044.419000,23.960780,23.960780,81.498300,81.498300
1044.452000,23.709190,23.709190,81.383190,81.383190
1044.484000,23.552430,23.552430,81.329380,81.329380
1044.517000,22.774570,22.774570,80.067970,80.067970
1044.552000,22.480600,22.480600,80.655690,80.655690
1044.586000,21.701170,21.701170,80.350520,80.350520
1044.620000,22.324840,22.324840,80.925580,80.925580
1044.653000,22.773460,22.773460,84.208520,84.208520
1044.686000,22.661470,22.661470,83.487430,83.487430
1044.719000,22.321800,22.321800,85.146930,85.146930
1044.752000,22.317520,22.317520,86.502180,86.502180
1044.787000,22.231490,22.231490,87.579240,87.579240
1044.819000,21.896290,21.896290,87.952870,87.952870
1044.851000,22.153020,22.153020,87.506090,87.506090
1044.886000,22.150380,22.150380,87.499340,87.499340
1044.918000,23.033300,23.033300,87.310270,87.310270
1044.953000,23.161750,23.161750,87.454560,87.454560
1044.985000,23.486360,23.486360,86.335240,86.335240
1045.019000,23.674280,23.674280,87.021060,87.021060
1045.053000,24.115850,24.115850,87.366370,87.366370
1045.087000,24.301340,24.301340,87.649730,87.649730
1045.119000,24.417930,24.417930,86.959870,86.959870
1045.151000,24.318610,24.318610,86.878430,86.878430
1045.185000,24.478360,24.478360,86.609090,86.609090
1045.219000,23.892050,23.892050,86.460210,86.460210
1045.251000,23.855630,23.855630,86.288780,86.288780
1045.285000,23.694530,23.694530,85.922000,85.922000
1045.319000,23.553210,23.553210,85.798700,85.798700
1045.352000,24.035910,24.035910,85.692600,85.692600
1045.386000,24.274960,24.274960,85.310280,85.310280
1045.418000,24.473160,24.473160,86.263270,86.263270
1045.452000,24.029790,24.029790,87.368290,87.368290
1045.485000,24.366150,24.366150,86.283870,86.283870
1045.520000,24.215920,24.215920,87.382930,87.382930
1045.551000,24.298340,24.298340,86.560940,86.560940
1045.586000,23.913850,23.913850,86.064310,86.064310
1045.620000,24.957190,24.957190,83.723570,83.723570
1045.654000,25.086690,25.086690,83.480130,83.480130
1045.685000,25.006830,25.006830,84.695840,84.695840
1045.719000,24.781660,24.781660,86.756160,86.756160
1045.754000,24.941220,24.941220,86.177410,86.177410
1045.786000,25.314190,25.314190,85.386940,85.386940
1045.818000,25.109180,25.109180,84.478270,84.478270
1045.853000,26.223210,26.223210,84.053290,84.053290
1045.885000,26.051830,26.051830,83.290010,83.290010
1045.918000,24.607640,24.607640,83.127220,83.127220
1045.951000,24.320610,24.320610,82.487050,82.487050
1045.985000,25.071830,25.071830,82.169600,82.169600
1046.020000,24.797380,24.797380,82.270760,82.270760
1046.051000,25.337590,25.337590,82.189390,82.189390
1046.086000,24.512880,24.512880,82.647300,82.647300
1046.118000,26.239700,26.239700,81.717060,81.717060
1046.154000,26.966820,26.966820,82.133560,82.133560
1046.184000,27.515010,27.515010,83.124500,83.124500
1046.220000,26.555690,26.555690,81.801800,81.801800
1046.254000,26.827560,26.827560,81.198530,81.198530
1046.285000,26.789490,26.789490,79.727870,79.727870
1046.319000,24.310110,24.310110,80.115360,80.115360
1046.353000,24.805780,24.805780,80.543470,80.543470
1046.387000,24.559500,24.559500,80.554020,80.554020
1046.419000,27.768720,27.768720,79.908310,79.908310
1046.451000,28.880750,28.880750,80.100440,80.100440
1046.487000,28.202340,28.202340,78.621900,78.621900
1046.519000,28.256160,28.256160,79.609260,79.609260
1046.551000,27.980640,27.980640,79.872790,79.872790
1046.586000,29.801390,29.801390,79.398920,79.398920
1046.620000,30.096970,30.096970,79.910760,79.910760
1046.653000,29.414990,29.414990,79.272680,79.272680
1046.684000,31.927460,31.927460,77.027550,77.027550
1046.721000,31.894770,31.894770,75.786930,75.786930
1046.752000,31.589850,31.589850,75.761050,75.761050
1046.786000,30.269300,30.269300,75.514670,75.514670
1046.818000,29.563110,29.563110,75.759410,75.759410
1046.853000,30.667030,30.667030,75.003220,75.003220
1046.887000,30.230060,30.230060,75.051480,75.051480
1046.919000,28.481380,28.481380,76.642370,76.642370
1046.954000,29.249280,29.249280,76.447010,76.447010
1046.986000,29.135810,29.135810,76.735520,76.735520
1047.021000,27.254670,27.254670,77.396170,77.396170
1047.054000,28.815560,28.815560,76.804440,76.804440
1047.085000,26.141890,26.141890,76.178880,76.178880
1047.119000,26.276360,26.276360,76.465030,76.465030
1047.154000,26.777370,26.777370,76.086730,76.086730
1047.186000,28.394160,28.394160,76.264980,76.264980
1047.220000,28.373780,28.373780,74.821760,74.821760
1047.252000,26.531950,26.531950,75.634470,75.634470
1047.286000,24.536200,24.536200,75.499090,75.499090
1047.321000,24.408240,24.408240,75.215130,75.215130
1047.351000,20.952940,20.952940,74.513140,74.513140
1047.386000,27.493120,27.493120,73.855030,73.855030
1047.418000,29.554770,29.554770,73.921980,73.921980
