NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:13:09.908	238951.49316990
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
104	1.03000	216.596	-25.280	330.802	212.774	-29.852	599.873	160.188	195.327	525.254	71.762	323.243	276.660	-1.342	370.850	174.687
105	1.04000	216.789	-25.334	330.802	213.121	-30.028	599.824	160.424	195.000	525.980	68.326	327.492	281.590	-7.276	377.029	182.381
106	1.05000	217.013	-25.335	330.833	213.469	-30.189	599.775	160.661	194.649	526.760	64.793	331.660	286.747	-13.302	383.022	190.390
107	1.06000	217.202	-25.322	330.847	213.822	-30.377	599.709	160.888	194.310	527.561	61.073	335.673	292.102	-19.396	388.805	198.755
108	1.07000	217.400	-25.320	330.843	214.133	-30.607	599.637	161.112	193.969	528.389	57.150	339.498	297.688	-25.625	394.338	207.436
109	1.08000	217.571	-25.315	330.839	214.470	-30.769	599.621	161.299	193.628	529.217	53.120	343.234	303.557	-31.940	399.615	216.411
110	1.09000	217.771	-25.284	330.852	214.802	-30.969	599.585	161.448	193.293	530.030	48.893	346.766	309.589	-38.322	404.676	225.673
111	1.10000	217.963	-25.243	330.865	215.110	-31.088	599.554	161.565	192.977	530.846	44.608	350.148	315.793	-44.681	409.523	235.203
112	1.11000	218.149	-25.163	330.871	215.407	-31.220	599.507	161.648	192.647	531.662	40.368	353.390	322.132	-50.870	414.160	244.921
113	1.12000	218.356	-25.047	330.907	215.687	-31.347	599.444	161.733	192.374	532.484	36.158	356.487	328.559	-57.040	418.544	254.745
114	1.13000	218.517	-24.935	330.895	215.978	-31.426	599.377	161.766	192.106	533.282	32.011	359.417	335.042	-62.958	422.745	264.735
115	1.14000	218.707	-24.798	330.924	216.290	-31.488	599.308	161.782	191.847	534.093	27.943	362.186	341.584	-68.709	426.682	274.783
116	1.15000	218.889	-24.650	330.918	216.563	-31.494	599.253	161.752	191.597	534.868	23.906	364.775	348.190	-74.464	430.292	284.991
117	1.16000	219.051	-24.509	330.920	216.814	-31.501	599.185	161.697	191.375	535.673	19.845	367.144	354.915	-80.130	433.541	295.300
118	1.17000	219.176	-24.384	330.905	217.078	-31.478	599.117	161.591	191.174	536.448	15.790	369.311	361.698	-85.748	436.462	305.672
119	1.18000	219.308	-24.204	330.902	217.351	-31.408	599.041	161.470	191.019	537.241	11.756	371.323	368.558	-91.269	439.114	316.121
